device_id,seq,timestamp_us,vbus_raw,iout_raw,iref_raw,i_diff,v_volts,i_amps
534F4C31,29367,268378704,2061,4095,4095,0,1.00635,0.00000
534F4C31,29367,268380827,2050,4095,4095,0,1.00098,0.00000
534F4C31,29368,268382950,2060,4095,4095,0,1.00586,0.00000
534F4C31,29368,268387418,2057,4095,4095,0,1.00439,0.00000
534F4C31,29368,268390514,2051,4095,4095,0,1.00146,0.00000
534F4C31,29368,268393258,2052,4095,4095,0,1.00195,0.00000
534F4C31,29368,268395507,2060,4095,4095,0,1.00586,0.00000
534F4C31,29369,268397556,2055,4095,4095,0,1.00342,0.00000
534F4C31,29369,268401795,2058,4095,4095,0,1.00488,0.00000
534F4C31,29369,268404604,2053,4095,4095,0,1.00244,0.00000
534F4C31,29370,268408298,2062,4095,4095,0,1.00684,0.00000
534F4C31,29371,268411654,2057,4095,4095,0,1.00439,0.00000
534F4C31,29371,268415254,2061,4095,4095,0,1.00635,0.00000
534F4C31,29371,268417740,2060,4095,4095,0,1.00586,0.00000
534F4C31,29371,268420024,2056,4095,4095,0,1.00391,0.00000
534F4C31,29371,268422537,2061,4095,4095,0,1.00635,0.00000
534F4C31,29371,268424774,2053,4095,4095,0,1.00244,0.00000
534F4C31,29371,268426791,2057,4095,4095,0,1.00439,0.00000
534F4C31,29371,268428817,2054,4095,4095,0,1.00293,0.00000
534F4C31,29371,268430965,2064,4095,4095,0,1.00781,0.00000
534F4C31,29371,268433095,2059,4095,4095,0,1.00537,0.00000
534F4C31,29372,268435204,2051,4095,4095,0,1.00146,0.00000
534F4C31,29373,268438651,2062,4095,4095,0,1.00684,0.00000
534F4C31,29373,268442137,2060,4095,4095,0,1.00586,0.00000
534F4C31,29373,268444406,2056,4095,4095,0,1.00391,0.00000
534F4C31,29374,268447621,2059,4095,4095,0,1.00537,0.00000
534F4C31,29374,268451319,2063,4095,4095,0,1.00732,0.00000
534F4C31,29374,268454073,2056,4095,4095,0,1.00391,0.00000
534F4C31,29374,268456746,2054,4095,4095,0,1.00293,0.00000
534F4C31,29374,268459036,2061,4095,4095,0,1.00635,0.00000
534F4C31,29374,268461472,2059,4095,4095,0,1.00537,0.00000
534F4C31,29374,268463656,2057,4095,4095,0,1.00439,0.00000
534F4C31,29374,268465609,2061,4095,4095,0,1.00635,0.00000
534F4C31,29374,268467809,2057,4095,4095,0,1.00439,0.00000
